kind,x,eta,time
exact,1.8239476867688487,-0.090885642914608322,0.11808815689988486
exact,1.8302371615508102,-0.091778473159057739,0.11808815689988486
exact,1.8365266363327719,-0.092665268936545697,0.11808815689988486
exact,1.8428161111147334,-0.09354583279249995,0.11808815689988486
exact,1.8491055858966949,-0.094419970120884655,0.11808815689988486
exact,1.8553950606786564,-0.095287489878776777,0.11808815689988486
exact,1.861684535460618,-0.096148205281047505,0.11808815689988486
exact,1.8679740102425795,-0.097001934473075035,0.11808815689988486
exact,1.8742634850245412,-0.097848501179483294,0.11808815689988486
exact,1.8805529598065027,-0.098687735327020798,0.11808815689988486
exact,1.8868424345884642,-0.099519473639784195,0.11808815689988486
exact,1.8931319093704257,-0.10034356020510493,0.11808815689988486
exact,1.8994213841523873,-0.1011598470085282,0.11808815689988486
exact,1.9057108589343488,-0.10196819443644067,0.11808815689988486
exact,1.9120003337163105,-0.10276847174500736,0.11808815689988486
exact,1.918289808498272,-0.10356055749422011,0.11808815689988486
exact,1.9245792832802335,-0.10434433994597958,0.11808815689988486
exact,1.930868758062195,-0.10511971742525639,0.11808815689988486
exact,1.9371582328441566,-0.10588659864352679,0.11808815689988486
exact,1.9434477076261181,-0.10664490298378781,0.11808815689988486
exact,1.9497371824080796,-0.1073945607466178,0.11808815689988486
exact,1.9560266571900413,-0.10813551335685423,0.11808815689988486
exact,1.9623161319720028,-0.10886771353062252,0.11808815689988486
exact,1.9686056067539643,-0.10959112540256832,0.11808815689988486
exact,1.9748950815359259,-0.11030572461327992,0.11808815689988486
exact,1.9811845563178874,-0.11101149835703239,0.11808815689988486
exact,1.9874740310998489,-0.11170844539010139,0.11808815689988486
exact,1.9937635058818106,-0.11239657600003283,0.11808815689988486
exact,2.0000529806637721,-0.11307591193637867,0.11808815689988486
exact,2.0063424554457336,-0.11374648630353468,0.11808815689988486
exact,2.0126319302276952,-0.11440834341642903,0.11808815689988486
exact,2.0189214050096567,-0.11506153861994195,0.11808815689988486
exact,2.0252108797916182,-0.11570613807303376,0.11808815689988486
exact,2.0315003545735797,-0.11634221849867687,0.11808815689988486
exact,2.0377898293555412,-0.11696986690078981,0.11808815689988486
exact,2.0440793041375027,-0.11758918024946718,0.11808815689988486
exact,2.0503687789194642,-0.11820026513589699,0.11808815689988486
exact,2.0566582537014262,-0.11880323739844101,0.11808815689988486
exact,2.0629477284833877,-0.11939822172144121,0.11808815689988486
exact,2.0692372032653492,-0.11998535120838572,0.11808815689988486
exact,2.0755266780473107,-0.12056476693114293,0.11808815689988486
exact,2.0818161528292722,-0.1211366174570353,0.11808815689988486
exact,2.0881056276112337,-0.12170105835557665,0.11808815689988486
exact,2.0943951023931953,-0.12225825168675641,0.11808815689988486
exact,2.1006845771751568,-0.12280836547278895,0.11808815689988486
exact,2.1069740519571183,-0.12335157315529,0.11808815689988486
exact,2.1132635267390798,-0.12388805303986528,0.11808815689988486
exact,2.1195530015210413,-0.12441798773012758,0.11808815689988486
exact,2.1258424763030028,-0.12494156355316632,0.11808815689988486
exact,2.1321319510849643,-0.12545896997850836,0.11808815689988486
exact,2.1384214258669263,-0.12597039903260732,0.11808815689988486
exact,2.1447109006488878,-0.12647604471089524,0.11808815689988486
exact,2.1510003754308493,-0.1269761023894167,0.11808815689988486
exact,2.1572898502128108,-0.12747076823805326,0.11808815689988486
exact,2.1635793249947723,-0.12796023863730643,0.11808815689988486
exact,2.1698687997767339,-0.12844470960059406,0.11808815689988486
exact,2.1761582745586954,-0.12892437620396369,0.11808815689988486
exact,2.1824477493406569,-0.12939943202508486,0.11808815689988486
